degree,order,value,amplitude,power,real,imag,harmonic
114,24,(-1.6409623692193333e-06-2.463774338158236e-08j),1.6411473168466212e-06,2.693364515592864e-12,-1.6409623692193333e-06,-2.463774338158236e-08,l=114 m=24
114,25,(5.29826031810792e-09-1.8128515489012245e-08j),1.8886890591989828e-08,3.5671463623379387e-16,5.29826031810792e-09,-1.8128515489012245e-08,l=114 m=25
114,26,(8.977308672714761e-08-3.865328658618236e-08j),9.774090067332872e-08,9.55328366443351e-15,8.977308672714761e-08,-3.865328658618236e-08,l=114 m=26
114,27,(5.5096852915482084e-09-3.9237437284449783e-08j),3.9622381511754604e-08,1.569933116663033e-15,5.5096852915482084e-09,-3.9237437284449783e-08,l=114 m=27
114,28,(4.6475132027055455e-07+1.4462063237209926e-09j),4.647535704068924e-07,2.1599588120595428e-13,4.6475132027055455e-07,1.4462063237209926e-09,l=114 m=28
114,29,(4.410504403122281e-09+3.4183883341621235e-08j),3.446723704336527e-08,1.187990429403531e-15,4.410504403122281e-09,3.4183883341621235e-08,l=114 m=29
114,30,(1.9496831455108872e-07+2.499892983515856e-08j),1.9656446823318665e-07,3.8637590171795444e-14,1.9496831455108872e-07,2.499892983515856e-08,l=114 m=30
114,31,(5.495617198859719e-10+5.702523731909598e-08j),5.702788536657467e-08,3.2521797093831814e-15,5.495617198859719e-10,5.702523731909598e-08,l=114 m=31
114,32,(3.602550573057503e-07+3.025545563569163e-08j),3.6152330341223197e-07,1.3069909891009273e-13,3.602550573057503e-07,3.025545563569163e-08,l=114 m=32
114,33,(-7.18271746947705e-10-1.6091538238631612e-08j),1.610756087021889e-08,2.594535171878067e-16,-7.18271746947705e-10,-1.6091538238631612e-08,l=114 m=33
114,34,(4.5565468219442415e-07+5.598393310840285e-09j),4.5568907317749517e-07,2.0765253141336454e-13,4.5565468219442415e-07,5.598393310840285e-09,l=114 m=34
114,35,(3.0716753707227646e-10-2.151346979533612e-08j),2.1515662539895687e-08,4.629237345306705e-16,3.0716753707227646e-10,-2.151346979533612e-08,l=114 m=35
114,36,(5.861846071972063e-07-8.25711532907424e-09j),5.862427600137171e-07,3.4368057366850067e-13,5.861846071972063e-07,-8.25711532907424e-09,l=114 m=36
114,37,(-6.189133655325949e-10+2.6938051732665357e-08j),2.69451606954902e-08,7.260416849057898e-16,-6.189133655325949e-10,2.6938051732665357e-08,l=114 m=37
114,38,(5.824907518404724e-07-1.9862866645600227e-09j),5.82494138437798e-07,3.3929942131439263e-13,5.824907518404724e-07,-1.9862866645600227e-09,l=114 m=38
114,39,(-2.9594840505855743e-10-1.5858461756500164e-08j),1.5861222990073463e-08,2.5157839474083497e-16,-2.9594840505855743e-10,-1.5858461756500164e-08,l=114 m=39
114,40,(5.599684708442566e-07+7.857146962974682e-09j),5.60023591554903e-07,3.1362642309805283e-13,5.599684708442566e-07,7.857146962974682e-09,l=114 m=40
114,41,(-1.853146241150717e-09-3.819833061608503e-08j),3.824325578251452e-08,1.4625466128468303e-15,-1.853146241150717e-09,-3.819833061608503e-08,l=114 m=41
114,42,(4.7138673086385644e-07+9.243018866902173e-09j),4.714773413773855e-07,2.222908834322877e-13,4.7138673086385644e-07,9.243018866902173e-09,l=114 m=42
114,43,(-1.986547830032025e-09+6.611366109443424e-08j),6.614349972288065e-08,4.374962555590712e-15,-1.986547830032025e-09,6.611366109443424e-08,l=114 m=43
114,44,(6.547854872893375e-07-6.7423229274192055e-09j),6.548201992021876e-07,4.287894932831926e-13,6.547854872893375e-07,-6.7423229274192055e-09,l=114 m=44
114,45,(1.747482963029226e-09-4.54127551306262e-09j),4.8658894347919146e-09,2.3676879991619577e-17,1.747482963029226e-09,-4.54127551306262e-09,l=114 m=45
114,46,(1.206142779880537e-06+3.501654434528854e-08j),1.2066509701797927e-06,1.4560065638358351e-12,1.206142779880537e-06,3.501654434528854e-08,l=114 m=46
114,47,(6.006328171970563e-09+1.7747886667008725e-08j),1.8736687520861133e-08,3.510634592543933e-16,6.006328171970563e-09,1.7747886667008725e-08,l=114 m=47
114,48,(7.740402122681041e-07+1.967535812437851e-08j),7.742902362327542e-07,5.995253699253742e-13,7.740402122681041e-07,1.967535812437851e-08,l=114 m=48
114,49,(5.867554864462972e-09+4.2219768394951143e-08j),4.262554449400967e-08,1.8169370434107983e-15,5.867554864462972e-09,4.2219768394951143e-08,l=114 m=49
114,50,(1.1178112672541698e-06+2.969182382646979e-09j),1.1178152106875244e-06,1.2495108452443945e-12,1.1178112672541698e-06,2.969182382646979e-09,l=114 m=50
114,51,(6.002040112659025e-09-9.689840868969186e-08j),9.708411864001507e-08,9.42532609210852e-15,6.002040112659025e-09,-9.689840868969186e-08,l=114 m=51
114,52,(1.8524985661474931e-06-6.5676577736999915e-09j),1.8525102082599032e-06,3.43179407170715e-12,1.8524985661474931e-06,-6.5676577736999915e-09,l=114 m=52
114,53,(3.72231883351679e-09-1.590222643760688e-08j),1.6332068551511687e-08,2.6673646317127706e-16,3.72231883351679e-09,-1.590222643760688e-08,l=114 m=53
114,54,(1.8149742628910005e-06+1.6410394019059303e-08j),1.815048450038894e-06,3.2944008759885918e-12,1.8149742628910005e-06,1.6410394019059303e-08,l=114 m=54
114,55,(-2.0992898965526752e-09+1.4637068849231354e-07j),1.4638574202354428e-07,2.1428785467783657e-14,-2.0992898965526752e-09,1.4637068849231354e-07,l=114 m=55
114,56,(1.9703327116847204e-06+2.677100147980825e-08j),1.9705145727081275e-06,3.882927681255094e-12,1.9703327116847204e-06,2.677100147980825e-08,l=114 m=56
114,57,(9.642513495112023e-10-1.1606772693535104e-07j),1.16071732202997e-07,1.3472647016604249e-14,9.642513495112023e-10,-1.1606772693535104e-07,l=114 m=57
114,58,(1.7685665498514223e-06+1.5394178284443397e-08j),1.7686335465489782e-06,3.1280646219784164e-12,1.7685665498514223e-06,1.5394178284443397e-08,l=114 m=58
114,59,(-9.185118713134947e-09+6.86559571872895e-08j),6.926764658249412e-08,4.79800686307731e-15,-9.185118713134947e-09,6.86559571872895e-08,l=114 m=59
114,60,(1.5896811277342408e-06+1.4324657633269172e-08j),1.5897456663538095e-06,2.527291283690718e-12,1.5896811277342408e-06,1.4324657633269172e-08,l=114 m=60
114,61,(-1.1103357518482256e-08+5.584855930275359e-08j),5.694160275559883e-08,3.2423461243764203e-15,-1.1103357518482256e-08,5.584855930275359e-08,l=114 m=61
114,62,(2.088971949407245e-06+2.3532162215563126e-08j),2.0891044895047365e-06,4.364357568068845e-12,2.088971949407245e-06,2.3532162215563126e-08,l=114 m=62
114,63,(-3.935240526310391e-09-1.1343530916614005e-07j),1.135035483305156e-07,1.2883055483617691e-14,-3.935240526310391e-09,-1.1343530916614005e-07,l=114 m=63
114,64,(1.9680386681242395e-06+2.5897715950063854e-08j),1.9682090567121322e-06,3.873846890923662e-12,1.9680386681242395e-06,2.5897715950063854e-08,l=114 m=64
114,65,(-9.882990006931233e-09+2.744179706416087e-07j),2.7459587779596386e-07,7.540289610253592e-14,-9.882990006931233e-09,2.744179706416087e-07,l=114 m=65
114,66,(1.96827857287322e-06+1.2163853879849695e-08j),1.9683161584900554e-06,3.8742684997730485e-12,1.96827857287322e-06,1.2163853879849695e-08,l=114 m=66
114,67,(-2.217612854630171e-09-1.7330405764994222e-07j),1.7331824544665665e-07,3.003921420470752e-14,-2.217612854630171e-09,-1.7330405764994222e-07,l=114 m=67
114,68,(1.851612635234319e-06+3.6013457369857674e-08j),1.851962829019824e-06,3.4297663200711096e-12,1.851612635234319e-06,3.6013457369857674e-08,l=114 m=68
114,69,(5.62409649108418e-09+6.474194240272212e-08j),6.498576434434247e-08,4.2231495674184125e-15,5.62409649108418e-09,6.474194240272212e-08,l=114 m=69
114,70,(2.293202658836496e-06+3.894425670510109e-08j),2.293533319929119e-06,5.260295089625086e-12,2.293202658836496e-06,3.894425670510109e-08,l=114 m=70
114,71,(7.739946708849104e-10+1.577745095918662e-07j),1.577764080739083e-07,2.4893394944704438e-14,7.739946708849104e-10,1.577745095918662e-07,l=114 m=71
114,72,(1.3517343220151328e-06+5.88370983625063e-08j),1.3530142207151522e-06,1.8306474814574305e-12,1.3517343220151328e-06,5.88370983625063e-08,l=114 m=72
114,73,(8.858794430075272e-09-2.3787018332487417e-07j),2.380350863922451e-07,5.666070235376359e-14,8.858794430075272e-09,-2.3787018332487417e-07,l=114 m=73
114,74,(1.4486257313398782e-06+8.294597415617089e-09j),1.4486494779090917e-06,2.0985853098462838e-12,1.4486257313398782e-06,8.294597415617089e-09,l=114 m=74
114,75,(2.416081628901889e-09+3.248670720300788e-07j),3.2487605627351787e-07,1.0554445193983395e-13,2.416081628901889e-09,3.248670720300788e-07,l=114 m=75
114,76,(1.3282979884480073e-06+2.0295753435604222e-08j),1.3284530340672724e-06,1.7647874637225416e-12,1.3282979884480073e-06,2.0295753435604222e-08,l=114 m=76
114,77,(1.3792183586692328e-08-3.3692910743611305e-07j),3.3721128060280674e-07,1.1371144776578487e-13,1.3792183586692328e-08,-3.3692910743611305e-07,l=114 m=77
114,78,(1.1616169142618606e-06+3.372343618044718e-08j),1.162106331471894e-06,1.3504911256470635e-12,1.1616169142618606e-06,3.372343618044718e-08,l=114 m=78
114,79,(2.277870226204924e-09+2.0400667794312473e-07j),2.040193945147305e-07,4.162391333815725e-14,2.277870226204924e-09,2.0400667794312473e-07,l=114 m=79
114,80,(6.917604168127817e-07+1.933186291235273e-08j),6.920304871843837e-07,4.789061951926554e-13,6.917604168127817e-07,1.933186291235273e-08,l=114 m=80
114,81,(6.262412100095117e-09-1.9789782266854448e-07j),1.9799688387008036e-07,3.920276602226209e-14,6.262412100095117e-09,-1.9789782266854448e-07,l=114 m=81
114,82,(-1.3141960597175992e-07+1.0684251240880934e-08j),1.3185319889312847e-07,1.7385266058350895e-14,-1.3141960597175992e-07,1.0684251240880934e-08,l=114 m=82
114,83,(-9.285510970917703e-10+8.326468059838317e-08j),8.326985794566169e-08,6.933869242290677e-15,-9.285510970917703e-10,8.326468059838317e-08,l=114 m=83
114,84,(-2.769115919783722e-07-6.232057122522968e-09j),2.769817111434885e-07,7.67188683079749e-14,-2.769115919783722e-07,-6.232057122522968e-09,l=114 m=84
114,85,(-2.2723847652819912e-09-5.501723908254388e-08j),5.5064147399077005e-08,3.0320603287872788e-15,-2.2723847652819912e-09,-5.501723908254388e-08,l=114 m=85
114,86,(-4.693160442286363e-07-7.3377637094117454e-09j),4.6937340374873227e-07,2.2031139214667045e-13,-4.693160442286363e-07,-7.3377637094117454e-09,l=114 m=86
114,87,(-3.5330822061816504e-09+3.453598609046262e-08j),3.4716235468671784e-08,1.2052170051162647e-15,-3.5330822061816504e-09,3.453598609046262e-08,l=114 m=87
114,88,(-5.62869800535173e-07-9.23793378219685e-09j),5.62945602856146e-07,3.169077517750697e-13,-5.62869800535173e-07,-9.23793378219685e-09,l=114 m=88
114,89,(-3.066000089923557e-09+6.897603514475989e-08j),6.904414371141525e-08,4.767093780842563e-15,-3.066000089923557e-09,6.897603514475989e-08,l=114 m=89
114,90,(-9.716436801498158e-07-1.7171435604351452e-08j),9.71795399956077e-07,9.44386299375792e-13,-9.716436801498158e-07,-1.7171435604351452e-08,l=114 m=90
114,91,(5.943110460955022e-10+1.0665905609315085e-07j),1.0666071184977818e-07,1.1376507452301412e-14,5.943110460955022e-10,1.0665905609315085e-07,l=114 m=91
114,92,(-1.2637844120422674e-06-3.9509672438543774e-08j),1.2644018563483765e-06,1.5987120543372205e-12,-1.2637844120422674e-06,-3.9509672438543774e-08,l=114 m=92
114,93,(1.073530692583467e-09+5.5874175951786293e-08j),5.588448806635964e-08,3.123076006439093e-15,1.073530692583467e-09,5.5874175951786293e-08,l=114 m=93
114,94,(-1.1437241613250286e-06-4.5553634792353206e-08j),1.144630984571637e-06,1.3101800908414353e-12,-1.1437241613250286e-06,-4.5553634792353206e-08,l=114 m=94
114,95,(-2.1810056342975365e-09-5.960522805435266e-08j),5.964511712611711e-08,3.557539996988228e-15,-2.1810056342975365e-09,-5.960522805435266e-08,l=114 m=95
114,96,(-1.3307239761244947e-06-2.8346052979344087e-08j),1.3310258447348396e-06,1.7716297993520933e-12,-1.3307239761244947e-06,-2.8346052979344087e-08,l=114 m=96
114,97,(1.8773118845453766e-09+1.0951556049089853e-10j),1.8805035415667127e-09,3.536293569844949e-18,1.8773118845453766e-09,1.0951556049089853e-10,l=114 m=97
114,98,(-1.194681423007645e-06-4.015736499726959e-08j),1.1953561462773745e-06,1.4288763164430958e-12,-1.194681423007645e-06,-4.015736499726959e-08,l=114 m=98
114,99,(3.4176235462150796e-10-1.692576623670428e-08j),1.6929216290383764e-08,2.86598364206595e-16,3.4176235462150796e-10,-1.692576623670428e-08,l=114 m=99
114,100,(-6.836744159714516e-07-5.0507978232222637e-08j),6.855375722154198e-07,4.69961762919012e-13,-6.836744159714516e-07,-5.0507978232222637e-08,l=114 m=100
114,101,(5.0661337486807835e-09-3.6690833568914566e-08j),3.703893868810647e-08,1.3718829791413103e-15,5.0661337486807835e-09,-3.6690833568914566e-08,l=114 m=101
114,102,(-6.116784816917215e-07-2.7948058417334164e-08j),6.123166329065285e-07,3.7493165893398833e-13,-6.116784816917215e-07,-2.7948058417334164e-08,l=114 m=102
114,103,(9.180215622241529e-10+2.6333722709799793e-08j),2.6349719454774726e-08,6.943077153453337e-16,9.180215622241529e-10,2.6333722709799793e-08,l=114 m=103
114,104,(-5.630229000077072e-07+9.206625938637966e-09j),5.630981689672437e-07,3.1707954789426255e-13,-5.630229000077072e-07,9.206625938637966e-09,l=114 m=104
114,105,(-3.1870744056928724e-09-1.0588926132687032e-08j),1.1058155357514423e-08,1.2228279991092493e-16,-3.1870744056928724e-09,-1.0588926132687032e-08,l=114 m=105
114,106,(5.500307731229925e-08+1.2778830918298955e-08j),5.646801779291745e-08,3.188637033461242e-15,5.500307731229925e-08,1.2778830918298955e-08,l=114 m=106
114,107,(1.4177524000815912e-09-2.2670325746832614e-08j),2.2714614047688304e-08,5.159536913354388e-16,1.4177524000815912e-09,-2.2670325746832614e-08,l=114 m=107
114,108,(9.463961042456273e-08+3.219752236171797e-08j),9.996667598528188e-08,9.993336307546332e-15,9.463961042456273e-08,3.219752236171797e-08,l=114 m=108
114,109,(3.715304026210949e-09-1.9603308978492106e-08j),1.9952273226713004e-08,3.9809320691340854e-16,3.715304026210949e-09,-1.9603308978492106e-08,l=114 m=109
114,110,(-3.962692362144321e-07+6.806300572700787e-08j),4.020719840010792e-07,1.616618803185641e-13,-3.962692362144321e-07,6.806300572700787e-08,l=114 m=110
114,111,(-2.643456693629304e-09+3.0545305162250852e-09j),4.039556902142098e-09,1.631801996564386e-17,-2.643456693629304e-09,3.0545305162250852e-09,l=114 m=111
114,112,(-2.1368685851375506e-06+1.667143411317147e-07j),2.1433620836635934e-06,4.594001021686741e-12,-2.1368685851375506e-06,1.667143411317147e-07,l=114 m=112
114,113,(-1.1026840895776854e-09-2.4222870737572633e-08j),2.4247956181306505e-08,5.879633789705604e-16,-1.1026840895776854e-09,-2.4222870737572633e-08,l=114 m=113
114,114,(-4.588897611675313e-06+2.675133603126978e-07j),4.596688448044438e-06,2.1129544688385183e-11,-4.588897611675313e-06,2.675133603126978e-07,l=114 m=114
115,-115,(2.531970028443839e-07+1.8960158955862254e-07j),3.163186447437699e-07,1.0005748501253531e-13,2.531970028443839e-07,1.8960158955862254e-07,l=115 m=-115
115,-114,(-1.3253438211381508e-09+6.406065050508609e-10j),1.4720437964077541e-09,2.1669129385425534e-18,-1.3253438211381508e-09,6.406065050508609e-10,l=115 m=-114
115,-113,(1.1387618174868551e-07+1.1321060391314833e-07j),1.605752957588415e-07,2.578442560803942e-14,1.1387618174868551e-07,1.1321060391314833e-07,l=115 m=-113
115,-112,(3.093735716781408e-10+7.602702774907398e-09j),7.60899477529309e-09,5.789680149043754e-17,3.093735716781408e-10,7.602702774907398e-09,l=115 m=-112
115,-111,(7.987677682027494e-08+3.5444852124057216e-08j),8.738785394602786e-08,7.636637017292296e-15,7.987677682027494e-08,3.5444852124057216e-08,l=115 m=-111
115,-110,(3.1043249739126573e-09+1.4342326816261934e-08j),1.4674439411716005e-08,2.1533917204812397e-16,3.1043249739126573e-09,1.4342326816261934e-08,l=115 m=-110
115,-109,(7.102763537130207e-08+2.3361214544668475e-08j),7.47707919674566e-08,5.5906713314406726e-15,7.102763537130207e-08,2.3361214544668475e-08,l=115 m=-109
115,-108,(3.215579445648113e-09+7.458621376904112e-09j),8.122252397905743e-09,6.59709840152856e-17,3.215579445648113e-09,7.458621376904112e-09,l=115 m=-108
115,-107,(1.2965496733541707e-08+8.988897848254781e-09j),1.577670403074863e-08,2.489043900738401e-16,1.2965496733541707e-08,8.988897848254781e-09,l=115 m=-107
115,-106,(2.468369269671505e-09-1.1198843325326574e-08j),1.146764747786878e-08,1.315069386766702e-16,2.468369269671505e-09,-1.1198843325326574e-08,l=115 m=-106
115,-105,(-5.5668510882240345e-08-1.3970810513512765e-08j),5.739483121545519e-08,3.29416665025059e-15,-5.5668510882240345e-08,-1.3970810513512765e-08,l=115 m=-105
115,-104,(-2.4404621737442024e-10+3.267802039458417e-09j),3.276902306341059e-09,1.0738088725303352e-17,-2.4404621737442024e-10,3.267802039458417e-09,l=115 m=-104
115,-103,(6.59654265156396e-08-3.376058677967177e-08j),7.410273082078688e-08,5.491214715097997e-15,6.59654265156396e-08,-3.376058677967177e-08,l=115 m=-103
115,-102,(5.121019331767418e-09-5.499808373906886e-10j),5.1504677377722274e-09,2.6527317917832565e-17,5.121019331767418e-09,-5.499808373906886e-10,l=115 m=-102
115,-101,(2.027899617779393e-08-4.391217801869601e-08j),4.8368554499019605e-08,2.3395170643246297e-15,2.027899617779393e-08,-4.391217801869601e-08,l=115 m=-101
115,-100,(3.4181398431914457e-09-9.32529758601351e-09j),9.932011631855967e-09,9.864485505532224e-17,3.4181398431914457e-09,-9.32529758601351e-09,l=115 m=-100
115,-99,(-9.15302323635047e-08-3.547848743583091e-08j),9.816570942672179e-08,9.636506507251575e-15,-9.15302323635047e-08,-3.547848743583091e-08,l=115 m=-99
115,-98,(-2.0104918086902883e-09+1.8822401315584435e-10j),2.019283435265896e-09,4.077505591939238e-18,-2.0104918086902883e-09,1.8822401315584435e-10,l=115 m=-98
115,-97,(-3.5363505674748275e-08-2.86150211729775e-08j),4.5490625081855097e-08,2.069396970337904e-15,-3.5363505674748275e-08,-2.86150211729775e-08,l=115 m=-97
115,-96,(-5.316967490630008e-09-3.6902082638818043e-09j),6.472076971671299e-09,4.188778032723793e-17,-5.316967490630008e-09,-3.6902082638818043e-09,l=115 m=-96
115,-95,(-1.220038297970043e-07-3.2802286119685216e-08j),1.2633655235051369e-07,1.5960924459814084e-14,-1.220038297970043e-07,-3.2802286119685216e-08,l=115 m=-95
115,-94,(-1.0297279881469168e-11+1.624997186238243e-08j),1.6249975124971534e-08,2.640616915621936e-16,-1.0297279881469168e-11,1.624997186238243e-08,l=115 m=-94
115,-93,(-1.2188513955018351e-08-2.2404245159629568e-08j),2.5505098972645882e-08,6.50510073604462e-16,-1.2188513955018351e-08,-2.2404245159629568e-08,l=115 m=-93
115,-92,(-1.196177883819715e-09+8.583205823854174e-10j),1.4722621206449122e-09,2.167555751885854e-18,-1.196177883819715e-09,8.583205823854174e-10,l=115 m=-92
115,-91,(9.274126195889927e-08+5.284056246243949e-09j),9.289167303985137e-08,8.62886292014265e-15,9.274126195889927e-08,5.284056246243949e-09,l=115 m=-91
115,-90,(-7.330208056187152e-10+1.7282894834454957e-09j),1.8773129840434727e-09,3.524304040058208e-18,-7.330208056187152e-10,1.7282894834454957e-09,l=115 m=-90
115,-89,(2.6572771080558296e-07+1.4569749194287324e-08j),2.6612683795806835e-07,7.082349388155997e-14,2.6572771080558296e-07,1.4569749194287324e-08,l=115 m=-89
115,-88,(3.7448980803959464e-09+1.576153647993242e-08j),1.6200317708020227e-08,2.6245029384079375e-16,3.7448980803959464e-09,1.576153647993242e-08,l=115 m=-88
115,-87,(-4.855852689313199e-08+1.4342766794139572e-08j),5.0632454940898285e-08,2.563645493342095e-15,-4.855852689313199e-08,1.4342766794139572e-08,l=115 m=-87
115,-86,(5.015597738271681e-09+1.13834600481128e-11j),5.01561065627294e-09,2.515635025531867e-17,5.015597738271681e-09,1.13834600481128e-11,l=115 m=-86
115,-85,(4.049209206091443e-07+7.595506536470334e-09j),4.049921525986676e-07,1.6401864366650246e-13,4.049209206091443e-07,7.595506536470334e-09,l=115 m=-85
115,-84,(7.106927419456287e-09+2.5488362372801077e-08j),2.646063177236404e-08,7.001650337926414e-16,7.106927419456287e-09,2.5488362372801077e-08,l=115 m=-84
115,-83,(-5.212949068946732e-07+3.0728578293976656e-08j),5.221997945980973e-07,2.7269262547829505e-13,-5.212949068946732e-07,3.0728578293976656e-08,l=115 m=-83
115,-82,(7.328452115619712e-09-8.355211808969809e-08j),8.387289578693337e-08,7.034662647685785e-15,7.328452115619712e-09,-8.355211808969809e-08,l=115 m=-82
115,-81,(9.08229347113213e-07+1.550991865262525e-08j),9.083617696349314e-07,8.251211045343042e-13,9.08229347113213e-07,1.550991865262525e-08,l=115 m=-81
115,-80,(4.558444470446726e-09+3.130926721188794e-08j),3.163936834602656e-08,1.0010496293355474e-15,4.558444470446726e-09,3.130926721188794e-08,l=115 m=-80
115,-79,(-1.0590508061104844e-06+5.3394905226804006e-08j),1.060395975957777e-06,1.1244396258274464e-12,-1.0590508061104844e-06,5.3394905226804006e-08,l=115 m=-79
115,-78,(7.862505666978302e-10-1.5476398072622967e-08j),1.5496357225358496e-08,2.4013708725592045e-16,7.862505666978302e-10,-1.5476398072622967e-08,l=115 m=-78
115,-77,(1.3085283450099726e-06-1.0783680109409262e-08j),1.30857277881333e-06,1.7123627174512401e-12,1.3085283450099726e-06,-1.0783680109409262e-08,l=115 m=-77
115,-76,(2.8268974181872758e-09-3.147377583003409e-08j),3.160047331943292e-08,9.985899140121919e-16,2.8268974181872758e-09,-3.147377583003409e-08,l=115 m=-76
115,-75,(-1.1253150043852107e-06+2.1861463876766912e-08j),1.1255273353843175e-06,1.2668117826973219e-12,-1.1253150043852107e-06,2.1861463876766912e-08,l=115 m=-75
115,-74,(-5.56521566554141e-09-1.456071085029241e-09j),5.752544516007307e-09,3.3091768408645743e-17,-5.56521566554141e-09,-1.456071085029241e-09,l=115 m=-74
115,-73,(7.58250589679669e-07+2.8182690931842997e-08j),7.58774156661734e-07,5.757382208177257e-13,7.58250589679669e-07,2.8182690931842997e-08,l=115 m=-73
115,-72,(-1.0764622634889404e-08+2.147698308761294e-08j),2.4023694616298832e-08,5.771379030171855e-16,-1.0764622634889404e-08,2.147698308761294e-08,l=115 m=-72
115,-71,(-6.650659596378284e-09+3.940499986500587e-08j),3.996229832514656e-08,1.5969852874280115e-15,-6.650659596378284e-09,3.940499986500587e-08,l=115 m=-71
115,-70,(-5.763721638489819e-09+1.3758432528455707e-08j),1.4916935099612917e-08,2.2251495276606384e-16,-5.763721638489819e-09,1.3758432528455707e-08,l=115 m=-70
115,-69,(-4.553165190431899e-07+3.205310135822688e-08j),4.564433522577454e-07,2.0834053382028826e-13,-4.553165190431899e-07,3.205310135822688e-08,l=115 m=-69
115,-68,(-7.2590628987968295e-09+1.7246259858143023e-08j),1.8711693489988662e-08,3.5012747326328406e-16,-7.2590628987968295e-09,1.7246259858143023e-08,l=115 m=-68
115,-67,(9.317871234808451e-07+3.2860270159276038e-09j),9.317929176905441e-07,8.682380414582571e-13,9.317871234808451e-07,3.2860270159276038e-09,l=115 m=-67
115,-66,(-3.9353712212546575e-09-2.0640609740503427e-08j),2.1012422923329055e-08,4.4152191710884433e-16,-3.9353712212546575e-09,-2.0640609740503427e-08,l=115 m=-66
115,-65,(-7.450302399064961e-07+4.451045848320029e-08j),7.46358653255602e-07,5.57051239289516e-13,-7.450302399064961e-07,4.451045848320029e-08,l=115 m=-65
115,-64,(-2.7904118902443405e-09-5.0951200429711985e-08j),5.1027553573984914e-08,2.6038112237459007e-15,-2.7904118902443405e-09,-5.0951200429711985e-08,l=115 m=-64
115,-63,(3.188344294309658e-07+3.168026207665395e-08j),3.2040448248396116e-07,1.0265903239581497e-13,3.188344294309658e-07,3.168026207665395e-08,l=115 m=-63
115,-62,(5.860265880316628e-10-1.652878869386559e-08j),1.6539174188826328e-08,2.73544282848339e-16,5.860265880316628e-10,-1.652878869386559e-08,l=115 m=-62
115,-61,(3.8618465727898935e-07+1.8295636229812404e-08j),3.8661779553293206e-07,1.4947331982274407e-13,3.8618465727898935e-07,1.8295636229812404e-08,l=115 m=-61
115,-60,(5.690253755898617e-09-5.19884438546545e-09j),7.707591760777419e-09,5.940697075080395e-17,5.690253755898617e-09,-5.19884438546545e-09,l=115 m=-60
115,-59,(-6.575080056622581e-07+2.8611133127007627e-08j),6.581302108616284e-07,4.3313537444877143e-13,-6.575080056622581e-07,2.8611133127007627e-08,l=115 m=-59
115,-58,(6.06555190097789e-09+3.77049057929488e-09j),7.141954849479794e-09,5.1007519072007954e-17,6.06555190097789e-09,3.77049057929488e-09,l=115 m=-58
115,-57,(5.209047722864196e-07+2.8462533550089078e-08j),5.216817972738331e-07,2.721518976068567e-13,5.209047722864196e-07,2.8462533550089078e-08,l=115 m=-57
115,-56,(3.632787728513444e-09-1.6486200365636387e-08j),1.688170456963239e-08,2.8499194917634714e-16,3.632787728513444e-09,-1.6486200365636387e-08,l=115 m=-56
115,-55,(-1.2163032486577783e-07+2.279791703597478e-08j),1.237484583666958e-07,1.5313680948133847e-14,-1.2163032486577783e-07,2.279791703597478e-08,l=115 m=-55
115,-54,(1.6080446372867599e-09+4.128266411635696e-08j),4.1313970568071195e-08,1.706844164099453e-15,1.6080446372867599e-09,4.128266411635696e-08,l=115 m=-54
115,-53,(-2.8355198613711745e-07+1.45165716457847e-08j),2.8392333418486625e-07,8.061245969465124e-14,-2.8355198613711745e-07,1.45165716457847e-08,l=115 m=-53
115,-52,(1.4271671405827262e-09-1.1704268046297206e-08j),1.179095825396447e-08,1.3902669654673286e-16,1.4271671405827262e-09,-1.1704268046297206e-08,l=115 m=-52
115,-51,(5.664425936106085e-07+5.886944458591455e-09j),5.664731838060575e-07,3.2089186797137144e-13,5.664425936106085e-07,5.886944458591455e-09,l=115 m=-51
115,-50,(3.807106921352736e-09+1.88279021483988e-08j),1.9208955266236943e-08,3.6898396242029197e-16,3.807106921352736e-09,1.88279021483988e-08,l=115 m=-50
115,-49,(-5.6489784752698506e-08+2.1284577013163636e-08j),6.036662157215279e-08,3.6441290000355016e-15,-5.6489784752698506e-08,2.1284577013163636e-08,l=115 m=-49
115,-48,(9.83052283541396e-10+2.6637151688299212e-08j),2.6655285439432786e-08,7.105042418576375e-16,9.83052283541396e-10,2.6637151688299212e-08,l=115 m=-48
115,-47,(-3.8166566434388166e-07+2.124030445397985e-08j),3.822562358841963e-07,1.461198298723543e-13,-3.8166566434388166e-07,2.124030445397985e-08,l=115 m=-47
115,-46,(-6.085108501290221e-09-3.032502549605479e-08j),3.0929528234501854e-08,9.566357168088473e-16,-6.085108501290221e-09,-3.032502549605479e-08,l=115 m=-46
115,-45,(-5.710606125258417e-09-7.897315771522173e-09j),9.745697446205265e-09,9.497861871297181e-17,-5.710606125258417e-09,-7.897315771522173e-09,l=115 m=-45
115,-44,(-3.7588502012055555e-09+5.51074590976537e-08j),5.52355049133678e-08,3.050961003034679e-15,-3.7588502012055555e-09,5.51074590976537e-08,l=115 m=-44
115,-43,(-1.6139955045285329e-07+8.413626580419797e-10j),1.6140174341532214e-07,2.6050522777505484e-14,-1.6139955045285329e-07,8.413626580419797e-10,l=115 m=-43
